		From the collection of the n z m slin
Jj o Prelinger	PERSON	library p
San Francisco	LOCATION	,
California	LOCATION	2006 1845 1847 DRENCH LIBRARY ESTABLISHED 1S72
LAWRENCE	LOCATION	,
MASS.	LOCATION	.

		- THE DIAL Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME XXVIII .

		JANUARY 1 TO
JUNE 16 , 1900	DATE	CHICAGO : THE DIAL COMPANY , PUBLISHERS
1900	DATE	INDEX TO VOLUME XXVIII .

		PAOB ALEXANDER I. AND HIS COURT , MEMOIRS OF 428 ANIMAL AND PLANT , MYTH AND FANCY OF
Frederick Starr	PERSON	... 279 ARTIST AND THE MAN 239
ASIA	LOCATION	, IN
CENTRAL Ira	ORGANIZATION	M. Price 247 BASTILLE , MYTHS AND LEGENDS OF THE 468 BENEVOLENCE , A STUDY IN
W. E. Simonds	PERSON	459 BIBLICAL ENCYCLOPEDIA , A
NEW Ira	ORGANIZATION	M. Price ... .

		152 BIOLOGICAL QUESTIONS OF TO-DAY
Charles A. Kofoid	PERSON	... 280 BOER AND BRITON
Wallace	PERSON	Rice 42 BOOKSELLING AND BOOKSELLERS , AMERICAN
John H. Dingman	PERSON	... 344 BRITISH
ARMY	ORGANIZATION	, EVOLUTION OF THE 148 CICERO , LETTERS OF W. H ' .

		Johnson 278 CIVIL WAR , SCHOULER 'S HISTORY OF THE
Francis Wayland Shepardson	PERSON	.

		461 CLASSICAL HISTORY , FESTIVALS , AND LEGENDS
Shailer Mathews	PERSON	117 COLONIAL GOVERNMENT , PROBLEMS OF
Alice Asbury Abbott	PERSON	... 14 COMMENCEMENT SEASON , THE 457 DEMOCRACY OUT OF JOINT
B. A. Hinsdale	PERSON	113 DIAL , THE , 1880-1900 327 DISTRIBUTION , PROBLEM OF
M. B. Hammond	PERSON	119 ECONOMIC ESSAYS AND ADDRESSES , GENERAL
WALKER	PERSON	'S .

		.

		Max West 16 EDUCATION , AMERICAN
B. A. Hinsdale	PERSON	352 ENGLAND AND THE BOERS , AN ENGLISHMAN ON
Wallace	PERSON	Rice 277 ENGLISH UNIVERSITIES AND MEN
Wallace	PERSON	Rice 397 EPISCOPAL RACONTEUR , AN
Arthur Howard Noll	PERSON	... 432
EUROPE	LOCATION	, RACES OF
Frederick Starr	PERSON	.

		.

		, .

		.

		202 FAITH , INSENSIBLE AND IRRESISTIBLE DRIFT OF
John Bascom	PERSON	251 FICTION , RECENT
William Morton Payne	PERSON	.

		.

		84 , 400 FISKE , PROFESSOR , ESSAYS OF Foster Sain 119 FREEDOM , THREE GREAT CHAMPIONS OF
Francis Wayland Shepardson	PERSON	.

		395 FRENCH HISTORY , REALISM IN M. S. B .

		A 116 GARDENS AND THEIR PRAISES
John J. Holden	PERSON	... 251 GOETHE ,
BYRON	PERSON	'S INFLUENCE UPON
Anna M. Bowen	PERSON	... - 144 HAUPTMANN , FOUR BEST PLAYS OF
Edward E. Hale	PERSON	, Jr. ... 430 HEROINE AND FOIL IN MODERN FICTION .


Annie Russell Marble	PERSON	... 269 HORTICULTURE , AMERICAN , A CYCLOPAEDIA OF
John M. Coulter 274 HOWE	PERSON	, MRS. , REMINISCENCES OF
Sara A. Hubbard	PERSON	.

		... 79 HUDSON 'S BAY COMPANY , THE
B. A. Hinsdale	PERSON	197 HUNTING GROUNDS , IN NORTHWESTERN 393 IDEAL , REALITY OF THE
Henry C. Payne	PERSON	191 JOURNALIST , RECOLLECTIONS OF A 37 LADY OF CONSEQUENCE , AN EIGHTEENTH CENTURY ...
Sara A. Hubbard	PERSON	... 273 LIBRARIES , AMERICAN
William H. Brett	PERSON	346 LINCOLN 'S LIFE , NEW LIGHT ON 192 LITERATURE , AMERICAN .


William P. Trent	PERSON	... 334 LITERATURE , TRANSATLANTIC
William Morton Payne	PERSON	... 329 MAHAN , CAPTAIN , SOME CURRENT FALLACIES OF ...
Wallace	PERSON	Rice 198 MAHDISM , RISE AND FALL OF 40 MASPERO 'S ORIENTAL HISTORY , CLIMAX OF
Ira	ORGANIZATION	M. Price 399 MASTER OF BALLIOL , MORE LETTERS OF THE
Josiah Renick Smith	PERSON	... 195 MERIVALE , DEAN
Percy Favor Bicknell	PERSON	... 150 MOLIERE , THE HOUSE OF 189 MONASTIC INSTITUTIONS , HISTORY OF
James Westfall Thompson	PERSON	.

		.

		463 MUNICIPAL PROBLEMS AND PHENOMENA , SOME
Charles Zueblin	PERSON	283 NATURALIST , AN AMERICAN Foster Bain 245 NETHERLANDS , PEOPLE AND RULERS OF THE
E. D. Adams	PERSON	434 PERIODICALS , AMERICAN
Henry Loomis Nelson	PERSON	... 349 PLAY , AN ENGLISH AND AN
