		From the collection of the 7 z m o
Prelinger	PERSON	v JJibrary p
San Francisco	LOCATION	,
California	LOCATION	2006 1845 1847 1G53 REN CH LIBRARY ESTABLISHED 1872 LAWRENCE ,
MASS.	LOCATION	.

		THE DIAL Semi-Montbly Journal of Literary Criticism , Discussion , and Information VOLUME XXVI .

		JANUARY 1 TO
JUNE 16 , 1899	DATE	CHICAGO : THE DIAL COMPANY , PUBLISHERS 1899 INDEX TO VOLUME XXVI .

		ACADEMY , AN AMERICAN 359 ARISTOTELIANISM AND THE MODERN SPIRIT
William A. Hammond	PERSON	... 193
ASIA	LOCATION	, IN UNEXPLORED
Hiram M. Stanley	PERSON	44 AUTHOR AND PUBLISHER 187 BEARDSLEY , AUBREY , IN PERSPECTIVE
G. M. R. Twose	PERSON	391 BIOGRAPHER ,
LESLIE STEPHEN	PERSON	'S STUDIES OF A ...
Ellen C. Hinsdale	PERSON	46 BOOKS , THE DISTRIBUTION OF BORROW , GEORGE ,
KNAPP	PERSON	'S LIFE OF 363 BOYS AND GIRLS AND BOOKS
$ 87	MONEY	BROWNING LOVE-LETTERS , THE
Anna B. McMahan 238 BURTON	PERSON	, SIR RICHARD , POSTHUMOUS PAPERS OF ...
Josiah Renick Smith	PERSON	... 196 BUTTERFLY BOOK , THE AMERICAN
Charles A. Kofoid 267 BYRON	PERSON	,
MR. MURRAY	PERSON	'S
Melville B. Anderson	PERSON	... 330 CHICAGO EDUCATIONAL COMMISSION , REPORT OF THE 37 CHINA IN HISTORY AND IN FACT Selim H. Peabody 48 CIVIL WAR , SECOND YEAR OF THE
Charles H. Cooper	PERSON	151 CRITICS , Two ORDERS OF
Charles Leonard Moore	PERSON	... 360 DANTE , BOOKS ABOUT
William Morton Payne	PERSON	... 81 DAUDET AND HIS FAMILY
Benjamin W. Wells	PERSON	242 DEGREES , CONCERNING 105 `` DiAL , '' THE , OF 1840-45
J. F. A. Pyre	PERSON	297 ECONOMIC THOUGHT , PRESENT TENDENCIES IN ...
Arthur B. Woodford	PERSON	EDUCATION , SOME RECENT BOOKS ON
B. A. Hinsdale	PERSON	115 EDUCATIONAL OUTLOOK , THE 261 ENGLISH CONSTITUTION , THE
John J. Halsey	PERSON	15 EVANGELISTS , Two GREAT
Hiram M. Stanley	PERSON	154 EVIL , AN IDEALIST 'S IDEAS OF
Caroline K. Sherman	PERSON	... 121 FAITH AND FANTASY
John Bascom	PERSON	198 FAMOUS IMPOSTURE , STORY OF A
B. A. Hinsdale	PERSON	240 FICTION , RECENT
William Morton Payne	PERSON	123 , 244 , 309 FOLK-LORE TALES OF AMERICAN INDIANS
Frederick Starr	PERSON	370 FREE DISCUSSION , THE MENACE TO GENERALS , GREAT , IN BLUE AND GRAY
Francis W. Shepardson	PERSON	... 302 GOVERNMENT , FUNCTIONS AND REVENUES OF ... Max West 153 HISTORICAL TREASURE TROVE
