		From the collection of the d Prelinger ^ v ^ Jjibrary p b t w
San Francisco	LOCATION	,
California	LOCATION	2007 1845 ii47 1853 LIBRARY ESTABLISHED lc72 LAV ^ RENCE ,
MASS.	LOCATION	.

		Digitized by the Internet Archive in
2007	DATE	with funding from IVIicrosoft Corporation http://www.archive.org/details/dialliterarycrit41browrich THE DIAL qA Semi - Monthly Journal of Literary Criticism , Discussion , and Information VOLUME XLl .


July 1	DATE	to
December 16 , 1906	DATE	CHICAGO THE DIAL COMPANY , PUBLISHERS IQ06 INDEX TO VOLUME XLI .

		PAGE
American Paintixg	ORGANIZATION	.

		A Critical Account of ... .


Charles Henry Hart	PERSON	... 86
American Poetry	ORGANIZATION	,
Recext William Morton Payne	PERSON	... 205 ' • Arabiax Knight , '' Life of the
Percy F. Bicknell	PERSON	29 BiOfjRAPHiEs IX Holiday Form
Percy F. Bicknell	PERSON	384 Books of the
Fall Season	ORGANIZATION	,
1906	DATE	151 ''
Breitmann	PERSON	,
Hans	PERSON	'' and '' Romany Rye ''
Percy F. Bicknell	PERSON	198 Broken Life , The Story of a 156
Canada	LOCATION	Seen through English Eyrs
Lawrence J. Burpee	PERSON	... 278 Cha-Jin , Cult of the
Frederick W. Gookin	PERSON	... 105 Coxque-st , The
Eastern Cour.se of H. E. Coblentz 239 Continental Literatltie	ORGANIZATION	, A Year of 269 Critic Militant , A
William Morton Payne	PERSON	... 323 Declaration .

		Our Great , Story of
Edwin E. Sparks 202 Diaz	PERSON	.

		President : Maker of
Modern Mexico	LOCATION	...
Arthur Howard Noll	PERSON	... 109
Dickens	PERSON	, A Bizarre Book on
Percy F. Bicknell	PERSON	272 Dixie , After the War in
Walter L. Fleming	PERSON	274 Dogma ,
Anatomy of T. D. A. Cockerell 60 Education	ORGANIZATION	, Higher , in
America	LOCATION	Edward 0 .


Sisson 321 Education	ORGANIZATION	, Some Modern Ideas * in Edward 0 .

		Sisson 89
Egypt	LOCATION	, Old , to the
Front Ira Maurice Price 15 Elizabethan Poet	ORGANIZATION	, Revival of an
W.A. Bradley	PERSON	10 English Prose , A New Master of
F. B. R. Hellems 226 Engllsh Rivers	PERSON	, Two Fa3ious
Anna Benneson McMahan	PERSON	... 200
Europe	LOCATION	at the Close of the Last Century ...
E. D. Adams 63 Evelyn	PERSON	, Old , in
Holiday Attire H. W. Boynton 451 Fiction	ORGANIZATION	, Recent
William Morton Payne	PERSON	.

		36,113,240 Fiction , Root Ideas of
Charles Leonard Moore	PERSON	... 195 Fiction , The Hunger-Motive in
Charles Leonard Moore	PERSON	... 311 Fiction , The Love-Theme in
Charles Leonard Moore	PERSON	... 439 Finance , The New Order in , ... IVank L. McVey 165 Greek World , The , under
Roman Sway F. B. B. Hellems	PERSON	110
Hearx	ORGANIZATION	,
Lafcadio	PERSON	, The Self-Revelation of ... .


Frederick W. Gookin	PERSON	... 448 Holiday Art Book , A Dlstingulshed
Frederick W. Gookin	PERSON	... 383
Holiday Publications	ORGANIZATION	, Miscellaneous ,
1906	DATE	393 , 455 iR ^ aNG , Sir
Henry	PERSON	, The
Intimate Life of Ingram A. Pyle	ORGANIZATION	276 Knowledge and Wisdom 27 Lamb , A Disciple and Follower of
Percy F. Bicknell	PERSON	83 Liberty , The Struggle for
James W. Gamer 31 Lincoln	PERSON	,
Abraham	PERSON	, Writings of
Charles H. Cooper	PERSON	84 Literary Path.s , The Two 81 `` ilEREDiTH , According to '' 193 Modernity , The Note of 225 Moral Philosophy , The Oldest Text-Book of ...
Paul Shorey 88 Napoleon	PERSON	, Mature Judgmen-ts on
Henry E. Bourne	PERSON	203 IV .

		INDEX
Nationality	ORGANIZATION	, Evolution of our ... Nature-Books for the Holidays ... Oration , a Short , The Long Story of .

		.

		O
Tempora	ORGANIZATION	I O Mores !

		Oyster Bay , The Edict of
Paris	LOCATION	, An English Journalist in ... .

		Pascal , A Page from
Peer Gynt Philippines	LOCATION	, More Light on the ... Poetry and
Arboriculture Poetry	ORGANIZATION	, Landscape in Poetry , Recent Poets ' Shrine , A Pre-Raphaelite Brotherhood , More of the Railway Problem , Heart of the ... Renascence , Three Men of the ...
Rome	LOCATION	's Golden Days , Figures from ... Scholar 's Mind , A
Spencer	PERSON	,
Herbert	PERSON	, A Brief Biography of .

		Stuart ,
Mary	PERSON	, Two New Books on ... Subconscious , In the Realm of the . '

		.

		.

		Thoreau in
Twenty Volumes Tolstoy	ORGANIZATION	,
Early Life of Travel	ORGANIZATION	and Description ,
Holiday Books of Travel	ORGANIZATION	,
Holiday Books of Violinist	ORGANIZATION	, a Famous , Appreciation of .

		.

		Visionaries , Two
Washington	LOCATION	as
Housekeeper	ORGANIZATION	and Farmer .


Western Course of Empire	ORGANIZATION	, The ... Whitman ,
Walt	PERSON	,
Fifty Years	ORGANIZATION	after ... St.
George L. Sioussat May Estelle Cook Edtvin Erie Sparks	PERSON	.


Percy F. Bicknell Percy F. Bicknell H. Parker Willis Percy F. Bicknell Charles H. A. Wager William Morton Payne Edith Kellogg Dunton	PERSON	.


John J. Halsey	PERSON	.

