		1845 1847 1S53 1 ?

		LIBRARY ESTABLISHED 1 > . -RRB-

		2 UWRENCE , f , V.SS .

		Digitized by tine Internet Archive in
2007	DATE	with funding from IVIicrosoft Corporation http://www.archive.org/details/dialliterarycrit34browrich ' 1 2 .

		Cot * / , THE DIAL ' c/f Semi-Montbly Journal of / Literary Criticism , Discussion , and Information jPubiicLibniiy.J VOLUME XXXIV .


January 1	DATE	to
June 16 , 1903	DATE	CHICAGO THE DIAL COMPANY , PUBLISHERS
1903	DATE	INDEX TO VOLUME XXXIV .

		^ Amebicax Books 5
Amebicax Empibk	PERSON	, The
James Oscar Pierce	PERSON	... 42 AiCEBiCAX Rktolution .

		Some Darkeb Phases or the
Francis Wayland Shepardson	PERSON	.

		338
American Stage	ORGANIZATION	.

		Fiptt Yeabs of the
Ingram A. Pyle	PERSON	116 BioGBAPHER .

		The Ditkbsioss of a
Clark S. Northup	PERSON	... 235 BiBDS .

		Westers .

		A Haxdbook of
Sara A. Hubbard	PERSON	... 82 BiBD-BooKs , A QuABTETTE OF
Sara A. Hubbard	PERSON	... 362 Bjobnsoxiajta 37 BowDiTCH .

		Db .

		.

		of Massacht ^ etts AntUe Bussell Marble ... 197
Cambbidge Moderx History	ORGANIZATION	.

		The
B. D. Adams	PERSON	306
Charles II	PERSON	.

		.

		At
the Court of Percy F. Bieknell	ORGANIZATION	... 44
Chicago Obchestba	LOCATION	, The 325
Chicago	LOCATION	Schools .

		Legislatioit fob the 109
Cmc Spebit	ORGANIZATION	.

		The New
Garrett P. Wyehoff	PERSON	... 333 Constable and his
Influence Henry C. Payne	ORGANIZATION	117 DAnxunzio .

		Poet and
Platwbight H. D. Sedgwick	PERSON	, Jr. ... 7
Dabwtn Lettebs	PERSON	.

		More
T. D. A. CoekereU	PERSON	... 329 Democbact and
Political Pabties Edtein Burritt	ORGANIZATION	SwUtk ... 193 Education .

		Some Recent Books on
