		From the collection of the n m o Prefinger i a JLJibrary t
San Francisco	LOCATION	,
California	LOCATION	2006 1845 1847 1S .

		V3 LIBRARY ESTABLISHED 1872 LAWRENCE ,
MASS.	LOCATION	.

		M < THE DIAL A Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME LX JANUARY 6 TO JUNE s ,
CHICAGO	LOCATION	THE DIAL CO. .

		1916 7 INDEX TO VOLUME LX PAGE ACADEMIC CONSCIOUSNESS , THE
Joseph Jastrow	PERSON	262 ACCEPTABLE YEAR OP THE LORD , THE Grant Showerman 274 ADAMS ,
CHARLES FRANCIS	PERSON	, THE AUTOBIOGRAPHY OF ...
E. D. Adams	PERSON	461 ADAMS ,
JOHN QUINCY	PERSON	, THE WRITINGS OF St.
George L. Sioussat	PERSON	279 AMERICAN DIPLOMACY , A CENTURY AND A HALF OF ...
Isaac Joslin	PERSON	Cox 376
AMERICAN GOVERNMENT	ORGANIZATION	, AN ENCYCLOPAEDIA OF ...
Richard T. Ely	PERSON	169
AMERICA	LOCATION	'S INCORRIGIBLE YOUTH
Percy H. Boynton	PERSON	18 ARCHITECTURE , A MONUMENTAL HISTORY OF
Irving K. Pond	PERSON	329 ARISTOCRACY , SENTIMENTAL
Herbert Ellsworth Cory	PERSON	541
BELGIUM	LOCATION	'S AGONY
Benj	PERSON	.

		M. Woodbridge 72 BRONTE SISTERS , THE VERSE OF THE
Chauncey Brewster	PERSON	Tinker ... 67 BUDDHISM IN ART
Frederick W. Gookin	PERSON	546 CLASSICS , THE `` WANING ''
Charles Leonard Moore	PERSON	71 CLIMATE , THE EFFECTS OF , UPON CIVILIZATION Payson J. Treat 466 `` COLYUMISTS , '' THE PRINCE OF
Raymond Pearl	PERSON	157 COSMIC SYSTEMS AND PHILOSOPHICAL IMAGINATION ...
H. M. Kallen	PERSON	120 CROWDS AND CROWD-PSYCHOLOGY
Allan Nevins	PERSON	465 ECONOMIC INFLUENCES IN THE FORMATION OF AMERICAN PARTIES
David T. Thomas	PERSON	212 ENGLISH JOURNALIST , RETROSPECTS OF AN
Percy F. Bicknell	PERSON	375 ESSAY IN
ENGLAND	LOCATION	, THE
Tucker Brooke	PERSON	164 FACT , TRUTH , FICTION , AND THE STORY
H. W. Boynton	PERSON	3 FICTION , RECENT
Edward E. Hale	PERSON	.

		.

		30 , 78 , 122 , 214 , 280 , 336 , 383 , 424 , 473 , 507 , 552
FRANCE	LOCATION	, A NEW HISTORY OF
Benj	PERSON	.

		M. Woodbridge 506 FRENCH VERS LIBRISTES , STUDIES OF W. W. Comfort 203 GERMAN HISTORIANS AND THE GREAT WAR
Carl Becker	PERSON	160 GOTHIC ARCHITECTURE , A MATURE VIEW OF
Fiske Kimball	PERSON	502 IDEAS , SEX , AND THE NOVEL
H. W. Boynton	PERSON	359 ``
INDIA	LOCATION	, PASSAGE TO MORE THAN ''
F. B. R. Hellems	PERSON	114 INDIAN TRIBE , ANNALS OF A FAMOUS
Frederick Starr	PERSON	328 INTELLIGENCE AS A MORAL OBLIGATION Alex.
Mackendrick	PERSON	117 INTER ARMA CARITAS
Waldo R. Browne	PERSON	277
IRELAND	LOCATION	, THE GREAT SAGA OF
Arthur C. L. Brown	PERSON	504 JACOBITE , MEDITATIONS OF A
William B. Cairns	PERSON	313 JAMES ,
HENRY Edward E. Hale 259 JOHNSON	PERSON	, LIONEL , THE POETRY OF
Charles H. A. Wager	PERSON	371 LAUGHTER , THE BROOD OF
Charles Leonard Moore	PERSON	405 LIBERTY , RECONCILING GOVERNMENT WITH ... .


Frederic Austin Ogg	PERSON	69 LITERARY LIFE , LEISURE HOURS OF A
Percy F. Bicknell	PERSON	417 LITERATURE , A COMPREHENSIVE GUIDE TO THE STUDY OF .

		/ .


Paul Kaufman	PERSON	275 LITERATURE , INTERPRETATIONS OF
Norman Foerster	PERSON	112
LONDON	LOCATION	, LITERARY AFFAIRS IN
J. C. Squire	PERSON	.

		.

		6 , 99 , 194 , 316 , 408
LONGFELLOW	LOCATION	, THE `` DISTINCTION '' OF
John L. Hervey 49 MONROE	PERSON	DOCTRINE INTERPRETED , THE
Frederic Austin Ogg 549 MUIR	PERSON	, JOHN , IN THE LAND OF FLOWERS AND ICE ...
T. D. A. Cockerell	PERSON	17 Music , A PANEGYRIC OF
Louis James	PERSON	Block 21 NEGRO IN AMERICAN FICTION , THE Benjamin Brawley 445 NEW WAYS AND THE OLD PERSON
H. W. Boynton	PERSON	141 PAINTING AND THE PUBLIC Grant Showerman 421
PARIS	LOCATION	, LITERARY AFFAIRS IN
Theodore Stanton	PERSON	52 , 146 , 263 , 362 , 450 , 525 PERSIAN INFLUENCE , THE , ON EUROPEAN LITERATURE .

		.


Charles Leonard Moore	PERSON	191 INDEX PAGE PLAYS , RECENT , TYPES OP REALISM IN
Homer E. Woodbridge	PERSON	467 POE 'S EARLY YEARS , NEW NOTES ON
Killis Campbell	PERSON	143 POETRY , RECENT
Raymond M. Alden 24	PERSON	, 330 RACE , THE LONG CHILDHOOD OP THE
T. D. A. Cockerell	PERSON	205 READING FOR ENJOYMENT
Charles Leonard Moore	PERSON	97 REVOLUTIONARY PERIOD IN
EUROPE	LOCATION	, THE
