		From the collection of the n m
Prelinger	PERSON	i a Uibrary t P
San Francisco	LOCATION	,
California	LOCATION	2006 BUSHED RENCE , THE DIAL Semi-Montbly Journal of Literary Criticism , Discussion , and Information VOLUME XXX .

		JANUARY 1 TO
JUNE 16 , 1901	DATE	CHICAGO THE DIAL COMPANY , PUBLISHERS
1901	DATE	INDEX TO VOLUME XXX .

		MM ADAM AND EVE , A MODERN
Sara A. Hubbard	PERSON	104 ESTHETIC , A DASH INTO
Charles Leonard Moore	PERSON	... 256 AMERICAN DIPLOMAT AND MAN OF LETTERS , AN 184 ARCHITECTURE , A DICTIONARY OF
Irving K. Pond	PERSON	302 BANKING , Two BOOKS ON
Frederick W. Gookin	PERSON	... 13 BIBLE DICTIONARY ,
HASTINGS	PERSON	'S
Shailer Mathews	PERSON	43 BLACK WORLD , STORM AND STRESS IN THE
W. E. Burghardt DuBois	PERSON	.

		.

		262 BOOKS , PRICES OF 179 BOOKS OF THE CENTURY , THE GREAT BROOKS ,
PHILLIPS	PERSON	.

		LIFE OF ...
C. A. L. Richards	PERSON	... 133 BUDDHISM , TRUE AND FALSE ... V. ...
George S. Goodspeed	PERSON	... 267
CHICAGO	LOCATION	UNIVERSITY 389 CHRISTIANITY IN
AMERICA	LOCATION	BEFORE
COLUMBUS	LOCATION	...
Edwin Erie Sparks	PERSON	... 12 COLONIZATION IN ALL AGES
Harry Pratt Judson	PERSON	... 373 CONSTITUTIONAL HISTORY ,
THORPE	PERSON	'S
James Oscar Pierce	PERSON	... 331 Cox 's WAR REMINISCENCES
Francis W. Shepardson	PERSON	.

		.

		369 ECONOMIC LITERATURE , RECENT
M. B. Hammond	PERSON	232 FAITH AS A THEORY AND AS AN EXPERIENCE ... ...
John Bascom	PERSON	\ 305 FAMOUS CAREER , BEGINNINGS OF A ... , .

		; 260 FICTION , RECENT BOOKS OF
William Morton Payne	PERSON	.

		109 , 268 FINDING A FRESH LAND
Wallace	PERSON	Rice 15 FRANGIPANI 'S RING , STORY OF ... ' * . ' ''

		...
Edith Kellogg Dunton	PERSON	... 227 GERMAN LITERATURE , OUTLINES OF
W. A. Chamberlin	PERSON	. '

		... 231
GREECE	LOCATION	, MODERN , SONGS OF ... ... ' ...
George Horton	PERSON	106 HARE , AUGUSTUS TO DATE 297 HISTORICAL NOVEL , A LOOK AT THE
Alfred Sumner Bradford	PERSON	.

		.

		67 HISTORY , PERVERSION OF
