		From the collection of the z n m o PreTinger v
Jjibrary San Francisco	LOCATION	,
California	LOCATION	2006 \ , P ^ ' '' % '' ' J < / 1 * 45 ^ V/REN L !

		B R A R Y ESTABLISHED 1L72 LAWRENCE ,
MASS.	LOCATION	.

		THE DIAL A Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME LVII .

		JULY i TO
DECEMBER 16 , 1914	DATE	CHICAGO THE
HENRY O. SHEPARD	PERSON	CO. .

		1914 INDEX TO VOLUME LVII .

		PAGE AMERICAN POLITICAL PARTIES
Frederic Austin Ogg	PERSON	296 ARCHITECTURE , , CLASSIC , IN ENGLAND
Sidney Fiske Kimball	PERSON	202 ART , OUR HOSTILITY TO 491 BALZAC AND FLAUBERT Grant Showerman 502
BENNETT	LOCATION	,
MR. ARNOLD	PERSON	, CRUISING WITH
Edith Kellogg Dunton	PERSON	504
BLAKELOCK Edward E. Hale	PERSON	382 BOOKS OF THE COMING SEASON ,
1914	DATE	183 BRAZILIAN JOURNEY , A
T. D. A. Cockerell 449 BUTLER	PERSON	, SAMUEL , NEW REPRINTS OF
Thomas Percival Beyer	PERSON	... 105
CALIFORNIA	LOCATION	r ...
Charles Atwood Kofoid	PERSON	... 496
CANADA	LOCATION	, MOUNTAINEERING IN
Lawrence J. Burpee	PERSON	141 CHAUCER AND THE ROMAN DE LA ROSE
Thomas Percival Beyer	PERSON	76 CHRISTIANITY ON TRIAL
T. D. A. Cockerell	PERSON	78 CONFEDERATE PORTRAITS , A GALLERY OF
David T. Thomas	PERSON	51 CONTINENT , DARK , IN THE HEART OF THE
Percy F. Bicknell	PERSON	12 CRITICISM , GROCER-SHOP 6 CRITICISM , THE CRITICS OF
Herbert Ellsworth Cory	PERSON	... 371 DEMOCRACY , A CRITIC OF Grant Showerman 389
DICKINSON	PERSON	,
MR. G. LOWES	PERSON	, ON EAST AND WEST F.B.R. Hellems 500 DOWDEN , EDWARD , MIND AND ART OF
Percy F. Bicknell	PERSON	.

		.

		48 DRUMMOND OF
HAWTHORNDEN Herbert Ellsworth Cory	PERSON	... 197
EGYPT	LOCATION	AND THE
SUDAN	LOCATION	, BRITISH ADMINISTRATION IN .

		.


Frederic Austin Ogg 252 ELLIS	PERSON	,
MR. HAVELOCK	PERSON	, OBSERVES F.B.R. Hellems 386 ENEMY , OUR NATURAL
T. D. \ A. Cockerell	PERSON	293 ENGLISH DRAMA OF THE 17TH AND 18TH CENTURIES ...
Homer E. Woodbridge	PERSON	50 ENTENTE CORDIALE , THE IRONY OF THE
Percy F. Bicknell	PERSON	100 EUGENICS , THE APOSTLE OF
T. D. A. Cockerell	PERSON	249 FICTION , RECENT
Lucian Gary	PERSON	.

		.

		18 , 53 , 106 , 203 , 255 , 299 , 340 , 455 FRENCH GOVERNMENT , THE PRESIDENT OF
FRANCE	LOCATION	ON .

		.


Frederic Austin Ogg	PERSON	76 FRENCH POETRY , NEW .

		TENDENCIES IN
Amelia	LOCATION	von Ende 283 GERMAN CULTURE
Charles Leonard Moore	PERSON	441 GERMAN EMPIRE , THE
Frederic Austin Ogg	PERSON	138 GREENWICH VILLAGE 239 HOLIDAY BOOK MUSTER , THE 439 HOLIDAY PUBLICATIONS ,
1914	DATE	456 , 505 HORTICULTURE , AN AMERICAN ENCYCLOPEDIA OF ...
John M. Coulter	PERSON	102 HUGO , VICTOR , AND
JULIETTE DROUET Carl Becker	PERSON	384 ICONOCLASM , INCENSE AND
Charles Leonard Moore	PERSON	... 67 IMMIGRANTS , PAST AND PRESENT
Wallace Bice	PERSON	; .

		.

		337 KANT , A HUMANIZED
William Kilborne Stewart	PERSON	... 333 KEY ,
Miss ELLEN	LOCATION	, SOCIALISM OF
George Bernard Donlin	PERSON	250 LINDSAY , MR. VACHEL 281 LITERARY ENDEAVOR , BY-PRODUCTS OF
E. H	ORGANIZATION	.

		Lacon Watson 43 LITERATURE , ASIATIC AND GREEK SPIRIT IN
Charles Leonard Moore	PERSON	185 LITERATURE IN WAR AND PEACE
Charles Leonard Moore	PERSON	241 LIVE WIRE , A 37 LOLLARDY AND THE REFORMATION IN
