		From the collection of the n m 1 o PreTinger i a AJibrary t P
San Francisco	LOCATION	,
California	LOCATION	2006 1845 i : ' :7
1853	DATE	' / v O < N Ci LIB ' H i-j * hr * iiaiiLnkd ^ ^ v ; wL -RRB- v. ' - v v -- Y - , i THE DIAL Semi - Monthly Journal of Literary Criticism , Discussion , and Information VOLUME LII .

		JANUARY 1 TO
JUNE 16 , 1912	DATE	T S Tffr INDEX TO VOLUME LII .

		PAGE ADDRESSES OF A LIFETIME ... ... 0 .

		D.
Wannamaker 168 AMERICAN HISTORY	ORGANIZATION	, STUDIES IN
Ephraim Douglass Adams	PERSON	... 279 AMERICAN LITERATURE INTERPRETED FOR THE GERMANS
Archibald Henderson	PERSON	350 AMERICAN PERSONALITY , A HERITAGE OF Garland Greever 159 AMERICAN PUBLISHING HOUSE , ANNALS OF A GREAT .


Percy F. Bicknell	PERSON	272 ANARCHIST , A FAMOUS , THE CASE OF
Roy Temple House	ORGANIZATION	50 APPRENTICESHIP , A ROUGH
Percy F. Bicknell	PERSON	121 AUTHORS AND PUBLISHERS IN
LONDON	LOCATION
E. H. Lacon Watson	PERSON	116
BROWNING	PERSON	CENTENARY , THE 383
CHINA	LOCATION	, HALF-A-DOZEN BOOKS ON
Payson	PERSON	J. Treat 87 CITIZEN OF THE REPUBLIC , THE FIRST 3 CLASSICS FOR THE MILLIONS
Percy F. Bicknell	PERSON	313 COTTON-MILL OPERATIVE , LIFE - STORY OF A ...
Annie Russell Marble	PERSON	21 ``
CRANFORD	LOCATION	, '' THE AUTHOR OF
W. E. Simonds	PERSON	18 D'ANNUNZIO AS A NATIONAL POET
Melville B. Anderson	PERSON	270 DARK CONTINENT , NEW LIGHT ON THE
Charles Atwood Kofoid	PERSON	431 DEMOCRACY , AN IDEAL , VISIONS OF
William E. Dodd	PERSON	396 DICKENS , SCENERY AND THE WEATHER IN
Kate Anderson	PERSON	... .

		.

		115 DICKENS AND
THACKERAY THACKERAY	PERSON	AND DICKENS
Warwick James	PERSON	Price 77 DRAMA LEAGUE , WORK OF THE 151 DRAMA PLAYERS , THE , IN
CHICAGO	LOCATION	... 301 DRAMAS , RECENT
Richard Burton	PERSON	469 ECONOMICS MADE INTELLIGIBLE
Alvin S. Johnson	PERSON	223 EDUCATION , Do WE KNOW WHAT WE WANT IN ?

		.

		.


Charles Leonard Moore	PERSON	343 EDUCATION , RECENT BOOKS ON
M.V.	ORGANIZATION	O'Shea 356 EDUCATOR , REMINISCENCES OF A GREAT
W. H. Johnson	PERSON	353 EGYPTS , THE THREE
