		From the collection of the n m Prelinger a ibrary
San Francisco	LOCATION	,
California	LOCATION	2006 t 1845 1847 1853 LIBRARY ESTABLISHED Ic72
LAWRENCE	LOCATION	,
MASS.	LOCATION	.

		THE DIAL A FORTNIGHTLY JOURNAL OF -LRB- Krittctsm ^ Btscusatoit mth < 3lnfontrattim VOLUME LXII
January 11	DATE	to
June 14 1917	DATE	CHICAGO THE DIAL PUBLISHING COMPANY INDEX TO VOLUME LXII PAGE ANNOUNCEMENT , AN 45 ARCHITECTURE , OUR : AN OPTIMISTIC VIEW
Claude Bragdon	PERSON	17 ARTIST AS SUPERMAN , THE
Frank Jewett Mather	PERSON	, Jr. ... 15
BELGIUM	LOCATION	, THE NEUTRALITY OF
Edward Eyre	PERSON	Hunt 185 BOOK OF MASKS , A
James Weber Linn	PERSON	184 BRITANNICA , DEMOLISHING THE
Henry B. Fuller	PERSON	477 BUSINESS , NEW IDEALS IN
Randolph S. Bourne	PERSON	133 CELT AND SOME IRISHMEN , THE
Padraic Colum	PERSON	435 CHINA AND JAPAN
Frederic Austin Ogg	PERSON	524 COOK 'S TOUR IN
ARNOLD	LOCATION	, A
M. G. Otto	PERSON	516 CRITICISM , RECONSTRUCTIVE
Richard Offner	PERSON	... .

		.

		64 CURRENT DRIFT , THE
George Bernard Donlin	PERSON	... 519 DARIO , RUBEN : A COSMOPOLITAN POET
S. Griswold Morley	PERSON	509 DEMOCRACY AND EDUCATION
Edith Wyatt	PERSON	310 DEMOCRACY , THE WAR FOB H. M .

		Kallen 335 DRAB LIVES
Robert M. Lovett	PERSON	300 DRAMA , A FLOOD OF FOREIGN
Homer E. Woodbridge	PERSON	... 67 : 98 DRAMA , SOME EXPERIMENTS IN AMERICAN
Homer E. Woodbridge	PERSON	... 439 DREISER , THEODORE , THE ART OF .

		,
Randolph Bourne	PERSON	507 DUNSANY , LORD : AN IMPRESSION
Ernest A. Boyd	PERSON	170 EDUCATION , CURRENT TENDENCIES IN ... .

		.


John Dewey	PERSON	287 `` EREWHON , '' THE AUTHOR OF
Sibley Watson	PERSON	393 FEMINISM OF
MR. GEORGE	PERSON	, THE
George Bernard Donlin	PERSON	... 101 FICTION , NEW FORMS OF SHORT
Henry B. Fuller	PERSON	- 167 FICTION , RECENT
Edward E. Hale	PERSON	.

		.

		70 , 104 , 145 , 189
FRANCE	LOCATION	, LITERARY AFFAIRS IN
Theodore Stanton	PERSON	.

		9 , 87 , 171 , 292 , 381 , 467 FRENCH BOOK , A NEW
Richard Aldington	PERSON	245 GERMAN APOLOGIST , ANOTHER
Thorstein Veblen 344 GIBSON	PERSON	,
WILFRID WILSON William Aspenwall Bradley	PERSON	.

		.

		224 HEARN IN THE SCHOOLROOM
Arthur Damson Ficke	PERSON	... 23 HEINE ,
