		From the collection of the n n T m o Prelinger B a v .

		LJrbrary
San Francisco	LOCATION	,
California	LOCATION	2006 1845 1847 53 LIBRARY ESTABLISHED U / ,00 .

		I THE DIAL Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME XVII .

		JULY i ,
1894	DATE	, TO
DECEMBER 16 , 1894	DATE	CHICAGO : THE DIAL COMPANY , PUBLISHERS 1894 INDEX TO VOLUME XVII .

		AFKICAJST FOLK-LORE , CURIOSITIES OF
Frederick Starr	PERSON	.

		261 AMERICAN HISTORY , NEW STUDIES IN
Francis W. Shepardson	PERSON	380 AMERICAN LAW REFORM , PROBLEMS OF
Merritt Starr	PERSON	115 AMERICAN STAGE FAVORITE , AN 256
BARTLETT	PERSON	'S CONCORDANCE TO SHAKESPEARE ...
Hiram Corson	PERSON	193 BIRDS , SOME BOOKS ABOUT
Sara A. Hubbard	PERSON	291 BOOKS OF THE FALL OF 1894 143 BRITISH DIPLOMAT IN THE ORIENT , A
Ernest Wilson Clement	PERSON	92 CANTERBURY TALES AS POETRY , THE
Hiram Corson	PERSON	260 CENTENNIALS , LITERARY 371 COLLEGE AND UNIVERSITY ENGLISH : A SUMMARY 249 CONTINENTAL LITERATURE , A YEAR OF 51 , 79 CRERAR LIBRARY , THE 323 DUTCH INFLUENCE UPON AMERICA
Francis W. Shepardson	PERSON	61 ECONOMIC PRINCIPLES NEWLY STATED O.L.Elliott 118
EDISON	LOCATION	, THE LIFE AND WORK OF 289 u EMINENT SCOUNDREL '' IN LITERATURE , THE 223 ENGLISH AT
AMHERST	LOCATION	COLLEGE
John F. Genung	PERSON	54 ENGLISH AT THE UNIVERSITY OF
CALIFORNIA	LOCATION	...
Charles Mills	PERSON	Gayley 29 ENGLISH AT THE UNIVERSITY OF
INDIANA	LOCATION	...
Martin W. Sampson	PERSON	5 ENGLISH AT THE UNIVERSITY OF
MICHIGAN	LOCATION	...
Fred N. Scott	PERSON	82 ENGLISH AT THE UNIVERSITY OF
NEBRASKA	LOCATION	...
L. A. Sherman	PERSON	105 ENGLISH AT THE UNIVERSITY OF
PENNSYLVANIA	LOCATION	.

		.


Felix E. Schelling	PERSON	146 ENGLISH AT THE UNIVERSITY OF
WISCONSIN	LOCATION	...
David B. Frankenburger	PERSON	... 187 ENGLISH AT
WELLESLEY	LOCATION	COLLEGE
Katharine Lee Bates	PERSON	219 ENGLISH IN A FRENCH UNIVERSITY 27 ENGLISH IN THE LOWER SCHOOLS 3 ENGLISH LITERATURE , THE HISTORY OF
Frederic Ives Carpenter	PERSON	... 285 ENGLISH NOVELS , RECENT
William Morton Payne	PERSON	263 ETHICS , SOME RECENT STUDIES IN
Frank Chapman	PERSON	Sharp ... 196 EVOLUTION , THE ANTIQUITY OF
David Starr Jordan	PERSON	330 FAITH , EXTREMES OF
John Bascom	PERSON	156 FAITH , THE ENLARGEMENT OF
John Bascom	PERSON	294 FICTION , RECENT
William Morton Payne 121 FROUDE	PERSON	, JAMES ANTHONY 251 HAMERTON , PHILIP GILBERT 283 HISTORY , A LIBRARY OF
A. H. Noll	PERSON	152 HOLIDAY PUBLICATIONS ,
1894	DATE	335 , 383 HOLMES ,
OLIVER WENDELL 215 HOLMES	PERSON	, ENGLISH TRIBUTES TO 252 JAPAN
KOREA	LOCATION	CHINA 189 JAPAN OF OLD , THE REAL
Ernest W. Clement	PERSON	258 JUVENILE BOOKS , 1894 339,388 KARAKORAM HIMALAYAS , IN THE 58 LAKE POETS , THE
Anna B. McMahan	PERSON	293 LEGISLATION , UNCONSTITUTIONAL .


Harry Pratt Judson	PERSON	62 LINCOLN 'S COMPLETE WORKS
B. A. Hinsdale	PERSON	33 LITERATURE , SIGNS OF LIFE IN
Edward E. Hale	PERSON	, Jr 11 MANNERS , AMERICAN
Anna B. McMahan	PERSON	375 MENTAL GROWTH OF
MANKIND	LOCATION	, THE
Frederick Starr	PERSON	117 `` MERE LITERATURE '' . '

		;
John Burroughs	PERSON	253 MUSICIANS , Two , LETTERS OF 8 NAPOLEONIC PICTURES , MORE Ill NOVA SCOTIAN INDIANS , FOLK TALES OF
Frederick Starr	PERSON	14 OLD LIGHT ON THE NEW PATH , THE
Frederick Starr	PERSON	376 ONE STEP SHORT
S. R. Elliott	PERSON	217 PATER , WALTER 84 POETRY , RECENT
William Morton Payne	PERSON	63 PUBLIC SERVANT , A GREAT
Melville B. Anderson	PERSON	86 RAMBLES AND REFLECTIONS OF A LOVER OF NATURE
Anna B. McMahan	PERSON	13 SAVE ME FROM MY FRIENDS
Alexander C. McClurg	PERSON	36 IV .

		INDEX .

		SHERMAN LETTERS , THE
B. A. Hinsdale	PERSON	226 SHORT STORY , THE ART OF THE 183 SOCIALISM , THE STRENGTH AND WEAKNESS OF ...
Edward W. Bemis	PERSON	91 SOCIOLOGY , RECENT STUDIES OF
C. R. Henderson	PERSON	153 STORIES , A CENTURY OF
William Morton Payne	PERSON	332
SUNBEAM	ORGANIZATION	FROM THE THIRTEENTH CENTURY , A ...
C. A. L. Richards	PERSON	150 SWING , DAVID 217 TEACHING , THE FREEDOM OF 103 `` TELL Us A STORY ! ''


Jessie Macmillan Anderson	PERSON	... 145 THAXTER , MRS. CELIA 108 THOREAU 'S LETTERS Louis J. Block 228 '' THREE DECKER , '' THE RISE AND FALL OF THE .

		.


Walter Besant	PERSON	185 TRAVEL , SOME RECENT BOOKS OF
