		From the collection of the 2 m
Prelinger	PERSON	i a Uibrary p
San Francisco	LOCATION	,
California	LOCATION	2006 1845 1847 1853 LIBRARY LAWRENCE ,
MASS.	LOCATION	.

		THE DIAL Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME XXIX .

		JULY i TO
DECEMBER 16 , 1900	DATE	CHICAGO THE DIAL COMPANY , PUBLISHERS
1900	DATE	INDEX TO VOLUME XXIX .

		PAG I AMERICAN HISTORIAN , MEMOIRS OF AN 259 AMERICAN HISTORY , TRANSITION PERIOD IN
Francis Wayland Shepardson	PERSON	.

		94 AMERICAN LITERATURE , TENDENCIES OF , IN THE CLOSING QUARTER OF THE CENTURY
Charles Leonard Moore	PERSON	... 295 AMERICAN LITERATURE , THREE CENTURIES OK 485 AMERICAN POLITICIAN , A GREAT
B. A. Hinsdale	PERSON	117 AMERICAN VERSE , A JENTURY OF 257 ANIMALS , MENTAL PROCESSES OF
C. C. Nutting	ORGANIZATION	169 BALZAC ,
HONORE DE Louis J. Block	PERSON	417 BIBLE STUDENTS , NEW TOOLS FOR
Ira	ORGANIZATION	M. Price 357 BOOKS FOR THE YOUNG ,
1900	DATE	432 , 505 BOOKS OF THE FALL SEASON OF
1900	DATE	167 CHINA AND THE CHINESE Wallace Rice 71
CHINA	LOCATION	.

		LATEST BOOKS ON
Wallace	PERSON	Rice 305 CIVIL WAR ,
MR. FISKE	PERSON	ON THE
James Oscar Pierce	PERSON	... 49 COLONIAL TIMES AND MANNERS , RECORDS OF 415 CONTINENTAL LITERATURE , A YEAR OF 65 , 89 CROMWELL ,
MORLEY	PERSON	'S AND ROOSEVELT 'S 29 & DEMOCRACY AND EMPIRE
James Oscar Pierce	PERSON	... 174 EDUCATION , RECENT BOOKS ON
B. A. Hinsdale	PERSON	, A. S - Whitney 97 EDUCATION , SECONDARY AND HIGHER , A YEAR 'S PROGRESS IN
B. A. Hinsdale	PERSON	43 EVOLUTION , GREAT APOSTLE OF
Charles A. Kofoid	PERSON	... 349 FICTION , RECENT Wm.
Morton Payne	PERSON	21 , 124 , 306 , 496 GENTLE READER , THE 413 HOLIDAY PUBLICATIONS ,
1900	DATE	424 , 499 HOWELLS 'S MEMORIES 490 HUMAN SPECIES , STUDIES OF THE
Frederick Starr	PERSON	96 I-NovEL , CERTAIN CHARACTERISTICS OF
Katharine Merrill	PERSON	... 11
ITALY	LOCATION	, SOUTHERN , RULERS OF
Josiah Renick Smith	PERSON	... 352 LITERARY CONSCIENCE , A QUESTION OF 115 MANIFEST DESTINY , A CHILD OF
Edward E. Hale	PERSON	, Jr. ... 354 MARTINEAU , JAMES : A STUDY 222 MEXICAN INDIANS , AN ETHNOGRAPHIC ALBUM OK ...
Merton L. Miller	PERSON	52 MIND , ARCHITECTURE OF THE 217 MONT BLANC MOUNTAINEERING 171 MOORS , EMPIRE OF
THE Ira	ORGANIZATION	M. Price 51
MULLER	PERSON	,
FREDERICK MAX	PERSON	345 NATURE BY DOWN AND PAVE
Sara A. Hubbard	PERSON	... 120
NEW ENGLAND	LOCATION	, A GREAT LADY OF
Mary Augusta Scott	PERSON	... 261 NIETZSCHE AND HIS PHILOSOPHY
Sigmund Zeisler	PERSON	219 PAGEANTRY OF LIFE
Lewis Worthington Smith	PERSON	.

		.

		495 PEACE CONFERENCE AT THE HAGUE
Franklin H. Head	PERSON	... 420 PHILIPPINE QUESTION PER
SE Wallace Rice	ORGANIZATION	422 PHILOSOPHY , MODERN , HISTORY OF
Paul Shorey	PERSON	225 POETRY , RECENT
William Morton Payne	PERSON	... 229 PUBLIC SCHOOLS OF
ENGLAND	LOCATION	, Two GREAT H. M. Stanley 93 REIGN OF TERROR , A DAUGHTER OF THE
Josiah Renick Smith	PERSON	... 228 RELIGIOUS DISCUSSION , SCOPE OF
John Bascom 76 ROLAND	PERSON	, MADAME , GIRLHOOD MEMORIES OK
Josiah Renick Smith	PERSON	... 303 ROMAN ART , DEVELOPMENT OF
Edward E. Hale	PERSON	, Jr. ... 421 RUSKIN , THREE BOOKS ABOUT
William Morton Payne	PERSON	... 264 SCHOOL , A GREAT , BEGINNINGS OF
B. A. Hinsdale	PERSON	301 SHAKESPEARE OR BALZAC : WHICH is GREATER ?

		...
Hiram M. Stanley	PERSON	... 347 SHAKESPEARE , Two AMERICAN STUDENTS OF
Melville B. Anderson	PERSON	... 492 SOUTH AMERICAN REPUBLICS .

		Two .

		J. 0 .

		P. .

		356 INDEX .

		111 .

		SOUTHWESTERN PIONEER , A ... TAXATION AND GOVERNMENT , STUDIES IN
TEXAS	LOCATION	, ROMANTIC HISTORY OF ... THEOCRACY AND DEMOCRACY ... THINGS OUT OP DOORS TRAVEL , SOME RECENT BOOKS OF .

		.

		TRAVELS BY LAND AND SEA ... WARNER , CHARLES DUDLEY ... WHEAT PROBLEM , THE WORLD 'S ... WORKING PEOPLE OF
AMERICA	LOCATION	PAO Chas .

		F. Lummis ... 172 Max West ... 176
Walter F. McCaleb James Oscar Pierce Wallace Rice E. T. Peters	PERSON	.


John J. Holden	PERSON	122 74 19 267 15 293 266 50 ANNOUNCEMENTS OF FALL BOOKS ,
1900	DATE	... BOOKS FOR SUMMER READING , CLASSIFIED LIST OF BRIEFER MENTION BRIEFS ON NEW BOOKS NOTES TOPICS IN LEADING PERIODICALS LISTS OF NEW BOOKS .

