		From the collection of the n o Prejinger v JUibrary
San Francisco	LOCATION	,
California	LOCATION	2006 1845 1847 1853 L I 3 R A R Y EST / -.3 Li3H_D Ic72 DIAL A FORTNIGHTLY VOLUME LXV
June 20	DATE	to
December 28 , 1918	DATE	NEW YORK THE DIAL PUBLISHING COMPANY / 2 .

		% f INDEX TO VOLUME LXV PAGE
ACTON	LOCATION	, LORD IDEALIST
Harold J. Laski 59 ADAMS	PERSON	, HENRY , THE BETRAYAL OF
Robert Morss Lovett	PERSON	468 AMERICAN CULTURE , THE IMPORTANCE OF
George Donlin	PERSON	205 AMERICAN FAMILY , THE ... .

		.


Elsie Clews Parsons	PERSON	160 ANTHROPOLOGY PUT TO WORK
Robert H. Lowie	PERSON	98 APOSTLE TO THE CIVILIZED , AN ' .


Herbert J. Seligmann	PERSON	... 550 ARCHITECTURE , THE MEANING OF
Claude Bragdon 105 BENNETT	PERSON	, MR. , Is DISTURBED
Randolph Bourne	PERSON	72 BRITISH LABOR , THE NEW FORCES IN
G. D. H. Cole	PERSON	539 BRITISH LABOR AND RECONSTRUCTION
G. D. H. Cole 465 BROOKE	PERSON	, STOPFORD , THE REAL .

		- .


Robert Morss Lovett	PERSON	... 404 BRUSH , THE TALENT OF THE Walter Pack 613 CHANCE , OUR , AND OUR DUTY
Harold Stearns	PERSON	67 CHATEAUBRIAND IN
AMERICA	LOCATION
William A. Nitze 16 CLAUDEL	PERSON	, PAUL , THE POETIC DRAMA OF
Lewis	PERSON	Galantiere 9 CONVERSATION , AN IMAGINARY .


George Moore	PERSON	... 253 , 297 , 354
Gosse	PERSON	and
Moore	PERSON	, I 253
Gosse	PERSON	and
Moore	PERSON	,
II %	PERCENT	297
Gosse	PERSON	and
Moore	PERSON	, III 354 COWARD , A , You CAN BELIEVE IN
Henry Kitchell Webster	PERSON	... 18 CRITICISM , CONNOISSEURSHIP OR Walter Pack 365
DELL	ORGANIZATION	, ROBERT , FOREIGN COMMENT ON THE EXPULSION OF ... . ''

		56 DEMOCRACY 'S PERMANENT TASK
Harold Stearns	PERSON	103 DEMOCRACY , WATCH YOUR STEP !

		...
Albert C. Barnes	PERSON	... .

		595
DICKINSON	PERSON	,
EMILY Marsden Hartley	PERSON	95
DUBLIN	LOCATION	LETTERS
Ernest A. Boyd	PERSON	154 , 558 DYNASTIES , DESTINIES AND '
Hartley Burr Alexander	PERSON	... 491 EARTH THE UNCONQUERABLE
Frederic Austin Ogg	PERSON	19 EASTMAN , MAX , WHITMAN ,
POE	ORGANIZATION	, AND
Louis Untermeyer	PERSON	611 EDUCATED CLASSES , THE MENTAL ATTITUDE OF THE ... Franz Boas 145 EMINENCES , AN EXAMINATION OF
Randolph Bourne	PERSON	... .

		603 ESSAY , THE LIGHT
Randolph Bourne	PERSON	419 GEORGIANS , THE
Louis Untermeyer	PERSON	113 GIOTTO AND SOME OF His FOLLOWERS
Bayard Boyesen	PERSON	209 GOD , THE RELEGATION OF
Randolph Bourne 215 HEARN	PERSON	, LAFCADIO : A POSTSCRIPT
Lisle	LOCATION	Bell ... ... 614 HIRE LEARNING IN
AMERICA	LOCATION	, THE
Charles A. Beard	PERSON	553 HISTORIANS , TENDER AND TOUGH MINDED
Carl Becker	PERSON	106 HORIZONS , LIMITED
Scofield Thayer	PERSON	61 HOUSE , COLONEL Will Durant 156 IBANEZ ,
VICENTE BLASCO Isaac Goldberg	PERSON	... .

		.415
INDIA	LOCATION	, THE NEW EDUCATION IN
Basanta Koomar Roy	PERSON	150 INDUSTRY , THE NEW HOPE IN
