		From the collection of the n T ^ m
Prelinger	PERSON	fi i JJ a JJibrary
San Francisco	LOCATION	,
California	LOCATION	2006 THE DIAL c/7 Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME XIX .

		JULY 1 TO
DECEMBER 16 , 1895	DATE	.

		CHICAGO : THE DIAL COMPANY , PUBLISHERS 1895 INDEX TO VOLUME XIX .

		ALPS FROM END TO END
Hiram M. Stanley	PERSON	178 ARCTIC BOOK , A NEW
Hiram M. Stanley	PERSON	253 ARNOLD LETTERS , THE 376 ART , BASES OF APPRECIATION IN
Edward E. Hale	PERSON	, Jr 141 ART CRITICISM , MODERN
John C. Van Dyke	PERSON	70 ASIA AT MY STUDY TABLE
Selim H. Peabody	PERSON	47 BACKBONED ANIMALS , LOWEST OF THE
David S. Jordan 112 BAKER	PERSON	, SIR SAMUEL , STORY OF
Selim H. Peabody	ORGANIZATION	283 BIRD-LIFE , STUDIES OF .

		.


Sara A. Hubbard	PERSON	329 BIRDS , BOOKS ABOUT
Sara A. Hubbard	PERSON	16 '' BISMARCK OF
BULGARIA	LOCATION	, '' THE
Charles H. Cooper	PERSON	212 BOOKS FOR THE YOUNG 339 , 393 BOOKS OF THE FALL SEASON OF 1895 133 BOTANIES , SOME NEW
John M. Coulter	PERSON	74 BOYESEN , PROFESSOR , GRATITUDE TO
George Merriam Hyde	PERSON	323 BRITISH CONSUL-GENERAL , CORRESPONDENCE OF A .

		Reuben Gold Thwaites 43 CHAUTAUQUA BOOKS
William Morton Payne 287 COLERIDGE	PERSON	'S NOTE-BOOKS , LEAVES FROM
Tuley Francis Huntington	PERSON	... 244 COMING CONTINENT , THE ... * 65 CONTINENTAL LITERATURE , A YEAR OF 61 , 83 CYCLOPAEDIA OF HISTORY , LARNED 'S
Arthur Howard Noll	PERSON	90 DANISH LITERATURE ,
HOLGER DRACHMANN	PERSON	'S PLACE IN M. Wergeland 135 DARWINISM AND RACE PROGRESS
Frederick Starr	PERSON	89 DECADENCE OF A SCHOLAR , THE
W. P. Beeves	PERSON	171 DEFOE , NEW PRESENTMENTS OF
Josiah Benick Smith	PERSON	14 EDUCATION , A FEW WORDS ABOUT 105 EDUCATION , A NEW HISTORY OF
B. A. Hinsdale	PERSON	282 ENGLAND , ANOTHER SHORT HISTORY OF
James Westfall Thompson	PERSON	... 250 ENGLAND IN
TUDOR	LOCATION	TIMES
A. B. Woodford	PERSON	87 ENGLISH POETRY , HISTORY OF
William Morton Payne	PERSON	179 ENGLISH , RETROGRESSION IN
Percy F. Bicknell	PERSON	204 ENGLISH TEACHING AND MAKING OF WRITERS ...
Richard Burton	PERSON	277 ENGLISH , TEACHING OF
Frederic Ives Carpenter	PERSON	181 ETHICAL THEORY AND MORAL LIFE , RECENT WORKS ON
Frank Chapman	PERSON	Sharp 183 FAITH , IRREPRESSIBLE NATURE OF
John Bascom	PERSON	112 FICTION - READING IN THE COUNTRY Fanny Bates 10 FICTION , RECENT
William Morton Payne	PERSON	.

		18 , 91 , 254 , 384 FINANCIER OF
FRANCE	LOCATION	, A
D. L. Shorey	PERSON	138 FITZGERALD LETTERS , MORE 174 FLAUBERT 'S LIFE AND LETTERS
Josiah Benick Smith	PERSON	208
FRANCE	LOCATION	AND ENGLAND IN
NORTH AMERICA	LOCATION	...
B. A. Hinsdale	PERSON	110 FREEDOM OF TEACHING AT UNIVERSITY OF
CHICAGO	LOCATION	201 FREEMAN , EDWARD A
Benjamin S. Terry	PERSON	37 GLACIAL GEOLOGY , PROGRESS OF
Bollin D. Salisbury	PERSON	246 HIGH SCHOOL , THE AMERICAN 373 HISTORICAL NOVEL , THE
William Herbert Carruth	PERSON	... 8 HISTORY OF THE UNITED STATES , RHODES 'S ...
George W. Julian	PERSON	68 HOLIDAY PUBLICATIONS 335 , 385 HUGUENOTS , CONCLUSION OF
BAIRD	PERSON	'S HISTORY OF .

		.


Henry E. Bourne	PERSON	285 HUXLEY , THOMAS HENRY 35 INDIAN RELIGIONS G. S. Goodspeed 289 INSPIRATION AND INTERPRETATION
John Bascom	PERSON	213 ITALIAN NOVEL OF THE YEAR ... ...
Aline Gorren	PERSON	169 LINCOLN , MORE BOOKS ABOUT 241 MAYAN HIEROGLYPHICS
Frederick Starr	PERSON	46
NEW ENGLAND	LOCATION	'S FAST-DAYS
Alice Morse Earle	PERSON	41 NEWSPAPER MYTH , A 201 IV .

		INDEX .

		ORIGIN OF SPECIES , PRESENT KNOWLEDGE OF ...
David S. Jordan	PERSON	140 PATER 'S LAST VOLUME
Edward E. Hale	PERSON	, Jr 279 PHILANTHROPIC ENGLISHWOMAN , LIFE OF A ...
Anna B. McMahan 44 PIKE	PERSON	,
ZEBULON	LOCATION	MONTGOMERY
J. J. Halsey	PERSON	210 POETRY , RECENT
William Morton Payne	PERSON	115 PRINCE OF ORANGE , LIFE OF
Charles H. Cooper	PERSON	330 REAL AND IDEAL , A HINT FROM NATURE ...
John Burroughs	PERSON	239 SHAKESPEARIAN SCHOLAR , OUR
Edward E. Hale	PERSON	, Jr 176 SHERMAN 'S AUTOBIOGRAPHY
George W. Julian	PERSON	325 SOCIETY , PHENOMENA AND PROBLEMS OF
C. R. Henderson	PERSON	331 SUMMER READING 7 TEACHER AS AN INDIVIDUAL , THE 275 TRAVEL , SEVEN BOOKS OF
Hiram M. Stanley	PERSON	143 TRAVELS , A MEDLEY OF
Hiram M. Stanley	PERSON	379 TYPICAL ENGLISHMAN , LIFE OF A 107 VICTORIAN GARDEN OF SONG 237 VIRGIL , MIDDLE-AGE CONCEPTION OF
W. H. Johnson	PERSON	.

		, 381 WAGNER IN
CHICAGO	LOCATION	321 WAR-TIMES , A CONGRESSMAN 'S RECOLLECTIONS OF .


George W. Julian	PERSON	12 ANNOUNCEMENTS OF FALL BOOKS , 1895 150 , 190 BOOKS FOR SUMMER READING , CLASSIFIED LIST OF 26 BRIEFS ON NEW BOOKS 22 , 50 , 76 , 95 , 120 , 147 , 185 , 215 , 256 , 290 BRIEFER MENTION 24 , 53 , 78 , 98 , 122 , 148 , 188 , 220 , 260 LITERARY NOTES 25 , 53 , 78 , 98 , 123 , 149 , 188 , 221 , 260 , 295 , 344 , 397 TOPICS IN LEADING PERIODICALS 28 , 54 , 79 , 124 , 191 , 222 , 262 LISTS OF NEW BOOKS 28 , 54 , 79 , 99 , 124 , 191 , 223 , 262 , 296 , 345 , 398 MISCELLANEOUS .


American Historical Review 222 American School of Classical Studies	ORGANIZATION	at
Rome	LOCATION	.

		22 Ballade of Poets .


A. T. Schuman 25 Bates	PERSON	,
Clara Doty	PERSON	, Death of 221
Besant	PERSON	,
Walter	PERSON	, on Literary Affairs in
Chicago	LOCATION	.

		189
Besant	PERSON	,
Walter	PERSON	, upon his Knighthood ... 25 Boyesen ,
Hjalmar Hjorth	PERSON	, Death of ... 203 Bull of Divorce between
Henry VIII	PERSON	.

		and
Kath	PERSON	- erine .

		Charles
McE	ORGANIZATION	.

		Leoser 375
California Guild of Letters 188 Campbell	ORGANIZATION	,
James Dykes	PERSON	, Death of 11
Carlyle Centenary	ORGANIZATION	397 Correction ,
A. Charles Eliot Norton	PERSON	... 173 Courts of Love in
Olden Time	ORGANIZATION	.

		Poem by
Martha Foote	PERSON	Crow 53 Crime in
Prohibition States	LOCATION	.

		D.
C. Milner	PERSON	.

		.

		172 '' Decadence of a Scholar , '' The .


W. R. K.	PERSON	.

		.

		207 De Tabley ,
Lord	LOCATION	, Death of 344
Dumas	PERSON	fils , Death of 344
England	LOCATION	.

		Poem by
Charles Leonard Moore	PERSON	.

		.

		220 English at
the University of Pennsylvania	ORGANIZATION	.


Felix E. Schelling	PERSON	375 Experimental Psychology at
American Univer	ORGANIZATION	- sities 295 Field ,
Eugene	PERSON	, Death of 278
Gower	PERSON	, Newly Discovered Poem of 86
Grolier Club	ORGANIZATION	Reprint of Dr.
Donne	PERSON	's Poems .

		.

		261
Hale	PERSON	,
Robert Beverley	PERSON	, Death of 221 Higher Aim , The .

		Sonnet by
William Morton Payne 105 Holmes	PERSON	,
Oliver Wendell	PERSON	.

		Poem by
Charles G. D. Roberts	PERSON	169
Houghton	LOCATION	,
Henry O.	PERSON	, Death of 123 Huxley 's Tombstone , Epitaph for 188 240 149 Individuality in Teaching , Obstacles to .


Anna Lemira Moore	PERSON	324
Japan	LOCATION	, Language and Literature in .


Ernest W. Clement	PERSON	137 Keats Centenary in
Chicago	LOCATION	260 Literary
Chicago	LOCATION	, Mrs.
Reid	PERSON	on 397 Literary Conference in
France	LOCATION	in
1896	DATE	... 221 Locker -
Lampson	PERSON	,
Frederick	PERSON	, Death of ... 25 , 54
Modern Language Conference	ORGANIZATION	for the
West	LOCATION	.

		.

		26
Mona Lisa	PERSON	.

		Poem by
W. P. Trent ... Norton	PERSON	, Prof.
C. E.	PERSON	, on
Popular Education	ORGANIZATION	.

		.

		Opium Dreamer , The .

		Poem by
Clifford Lanier 37 Pasteur	PERSON	,
Louis	LOCATION	, Death of - ... 172
Poe	PERSON	, The Complete Works of .


William Nelson 207 Poet-Laureate	PERSON	, The Appointment of ... 397 '' Reformate Worthsworthian , '' A ... 79 Reformed Spelling Proposed 25 Root , Dr.
George F.	PERSON	, Death of 86 Rydberg ,
Victor	PERSON	, Death of 204 Saint-Hilaire ,
Barthe	PERSON	` mely , Death of ... 344 Sala ,
George A.	PERSON	, Death of 397
Saunders	PERSON	,
Frederick	PERSON	, Eighty-eighth Birthday of 98
Schopenhauer Monument	ORGANIZATION	at
Frankfort	LOCATION	... 44
Smith	PERSON	,
Samuel F.	PERSON	, Death of 344 Story ,
William Wetmore	PERSON	, Death of 204 Stuffed-Animal Hoax in
Colorado	LOCATION	, The ... 189 ''
Thomson	ORGANIZATION	's '' Biographer .

		A Card from
W. P. Reeves	PERSON	240 ''
Thomson	ORGANIZATION	'' the Decadent .


W. H. Johnson	PERSON	.

		.

		240
University of California	ORGANIZATION	, Location of the .


W. H. V. Raymond 207 Von Sybel	PERSON	,
Heinrich	PERSON	, Death of 86 Wrong Spelling , The Craze for .


W. W. Anderson	PERSON	173 Zupitza ,
Julius	PERSON	, Death of 86 INDEX .

		v. AUTHORS AND TITLES OF BOOKS REVIEWED .

		Abbey ,
E. A. Quest	PERSON	of the Holy Grail ... 387
Abbey	ORGANIZATION	, E. A .

		The Comedies of
Shakespeare	ORGANIZATION	.

		335 Abbot ,
Willis J. Carter Henry Harrison	PERSON	.

		.

		186
A. E. Homeward Songs	ORGANIZATION	by the Way ... 117 Alexander , J. M .

		The Islands of the
Pacific	LOCATION	.

		380
Allen	PERSON	,
Willis B	ORGANIZATION	.

		The Mammoth Hunters .

		.

		343 Amicis ,
Edmondo	PERSON	de .

		Cuore ,
Crowell	PERSON	's edition .

		341 Ainicis ,
Edmondo	PERSON	de .


Spain	LOCATION	389 Appletons ' Guide to the
United States	LOCATION	and
Canada	LOCATION	78 As Others Saw Him 113
Ashmore	LOCATION	,
Ruth	LOCATION	.

		Side Talks with Girls ... 187
Austen	PERSON	,
Jane	PERSON	.

		Pride and Prejudice ,
Macmillan	ORGANIZATION	's ed .

		397
Austin	LOCATION	,
Jane G. Standish	PERSON	of
Standish	LOCATION	, holiday ed .

		337
Bagby	PERSON	,
Albert M. Miss Traumerei	PERSON	... 384
Bain	ORGANIZATION	,
R. Nisbet	PERSON	.

		Russian Fairy Tales ... 291
Baird	PERSON	,
H. M. Revocation	PERSON	of the Edict of
Nantes	ORGANIZATION	285
Baldwin	PERSON	,
C. S. Specimens of Prose Description 294 Baldwin	ORGANIZATION	,
James	PERSON	.

		The Horse Fair 341
Balfour	PERSON	,
A. J. Foundations	PERSON	of Belief ... 114 Ballantine ,
Henry	PERSON	.

		On
India	LOCATION	's Frontier ... 49 Balzac 's Novels , Dent-Macmillan edition 97 , 123 , 221 Baring-Gould ,
S. Nursery Songs	ORGANIZATION	and Rhymes .

		338 Baring-Gould , S. Old English Fairy Tales .

		.

		340
Barrett	PERSON	,
Frank	ORGANIZATION	.

		A Set of Rogues 255
Bascom	LOCATION	,
John	PERSON	.

		Social Theory 331
Bassett	PERSON	,
George	PERSON	.

		Hippolyte and
Golden-Beak	ORGANIZATION	.

		95
Bates	PERSON	, Mrs.
Lindon	PERSON	.

		Bunch-Grass Stories .

		.

		384
Beaman	PERSON	,
A. Hulme	PERSON	.

		M. Stambuloff ... 212 Bedlow ,
Henry	PERSON	.

		The White Tsar 24 Beers ,
H. A. Initial Studies	ORGANIZATION	in American Letters 289
Beesly	PERSON	,
A. H. Ballads	PERSON	and Other Verse ... 117 Bell , Mrs.
Arthur	PERSON	.

		Great Artists ' Masterpieces 336
Bellew	PERSON	, F. P. Chip 's '' Dogs , and Old Woodcuts 339 Benson ,
Margaret	PERSON	.

		Subject to Vanity ... 393
Besant	PERSON	,
Walter	PERSON	.

		In Deacon 's Orders ... 94
Beyle	PERSON	,
Marie-Henry	ORGANIZATION	.

		La Chartreuse de Parme 390
Bickerdyke	PERSON	,
John	PERSON	.

		Days of my Life ... 95
Bicknell	PERSON	,
Anna L. Life	PERSON	in the Tuileries ... 258 `
Bigelow	ORGANIZATION	,
Edith	PERSON	.

		Diplomatic Disenchantments .

		93
Bigelow	PERSON	,
Poultney	LOCATION	.

		Borderland of Czar and
Kaiser 145 Biggie	ORGANIZATION	,
John W. Religious Doubt 214 Bjornson	PERSON	,
Bjornstjerne	PERSON	.


