		THE DIAL Semi-Monthly Journal of Literary Criticism , Discussion , and Information VOLUME XVIII .

		JANUARY i TO
JUNE 16 , 1895	DATE	.

		CHICAGO : THE DIAL COMPANY , PUBLISHERS 1895 INDEX TO VOLUME XVIII .

		AMERICAN PEOPLK , STORY OF
Francis W. Shepardson	PERSON	... 319 ARISTOTLE , ART CRITICISM OF
Edward E. Hale	PERSON	, Jr 298 ART IN PRIMITIVE GREECE
John C. Van Dyke	PERSON	142 AUTOBIOGRAPHY , A PSYCHOLOGICAL 205 BACONIAN AUTHORSHIP OF THE PLAYS
L. W. Bishop 242 BARRAS	PERSON	'S MEMOIRS 338 BOOTH , EDWIN , LETTERS OF
Elwyn A. Barron	PERSON	17 CHAUCER , SKEAT 'S EDITION OF
Ewald Flilgel	ORGANIZATION	116
CHICAGO	LOCATION	'S OTHER HALF Max West 239 CHURCH , DEAN , LIFE OF
C. A. L. Richards	PERSON	176 CIVIL WAR , ROPES 'S HISTORY OF THE
C. H. Cooper	PERSON	48 COLERIDGE LETTERS , NEW 316 COMMONWEALTH AND PROTECTORATE , THE ...
Benjamin S. Terry	PERSON	234 CRITICISM , TOUCHSTONES OF 335 DIALECT , USE AND ABUSE OF 67 DRAMA , TECHNIQUE OF
John S. Nollen	PERSON	77 DUSK OF THE NATIONS , THE
Edward E. Hale	PERSON	, Jr 236 EDUCATION , ELEMENTARY , REPORT ON 167 EDUCATION , RECENT BOOKS ON
B. A. Hinsdale	PERSON	113 EDUCATIONAL VALUES 229 ELECTRIC ACTION , MODERN THEORIES OF ...
Henry S. Carhart	PERSON	79 ELIZABETHANS , REVIVAL OF
Frederic Ives Carpenter	PERSON	... 297 ENGLISH LITERARY HISTORY , A NEW TREATMENT OF
William Morton Payne	PERSON	320 ENGLISH NATURALISTS , LIVES OF Two
Sara A. Hubbard	PERSON	171
ERASMUS	LOCATION	,
FROUDE	PERSON	'S
C. A. L. Richards	PERSON	73 FAR EASTERN PICTURES AND PROBLEMS .

		264 FICTION , RECENT
William Morton Payne	PERSON	... 50 , 270 FREYTAG , GUSTAV 287 HENRY OF
NAVARRE W. H. Carruth	PERSON	144 HISTORY AND RELIGION
John Bascom	PERSON	212 HISTORY , AN UNSUCCESSFUL
A. C. McLaughlin	PERSON	Ill IBSEN LEGEND , THE 259 IBSEN 'S ''
LILLE	LOCATION	EYOLF ''
William Morton Payne	PERSON	5
JAPAN	LOCATION	, NEW , STUDIES OF
Edmund Buckley	PERSON	241 JAPAN , WAY OF THE GODS IN
Ernest W. Clement	PERSON	... .

		45 JOURNALIST , CONFESSIONS OF A 106 LABOR PROBLEMS , DISCUSSIONS OF
Edward W. Bemis	PERSON	342
LAFAYETTE	LOCATION	IN THE AMERICAN REVOLUTION
D. L. Shorey 208 LANIER	PERSON	, SIDNEY , APPRECIATIONS OF W. M .

		Baskervill 299 LATIN POETRY , PROF. TYRRELL ON
W. H. Johnson	PERSON	267 LITERARY
LONDON	LOCATION	, MORE MEMOIRS OF 8 LITERATURE AS A UNIVERSITY STUDY
Edward E. Hale	PERSON	, Jr 109
LONDON	LOCATION	THEATRES , EARLY
G. M. Hyde	PERSON	47 MEMORIES OF SEVENTY YEARS 43 MlRABEAU AND THE FRENCH REVOLUTION ...
D. L. Shorey	PERSON	10 MOUNTAINS OF
CALIFORNIA	LOCATION	* .


Alice Morse Earle	PERSON	75 MUNICIPAL GOVERNMENT , STUDIES IN
Harry Pratt Judson	PERSON	147 NAMES , A DICTIONARY OF .

		.


Melville B. Anderson	PERSON	... 344 IV .

		INDEX .

		NEGRO IN FICTION , FUTURE OF Lavinia If .

		Egan 70 NEW ENGLAND NUN , A
Louis	LOCATION	J. Block 146 NOVELS AND NOVEL READERS
Richard Burton	PERSON	39
OHIO	LOCATION	, PIONEER LIFE IN
William Henry Smith	PERSON	243 ORIENT , TRAVELS IN THE
Alice Morse Earle	PERSON	210 PHILOSOPHIC RENASCENCE IN
AMERICA	LOCATION
John Dewey	PERSON	80 POLITICAL DISCUSSIONS , RECENT
Harry Pratt Judson 20 POE	PERSON	, RENASCENCE OF
D. L. Maulsby	PERSON	138 POETRY AS CRITICISM OF LITERATURE 133 POETRY , RECENT AMERICAN
William Morton Payne	PERSON	82 POETRY , RECENT ENGLISH
William Morton Payne	PERSON	150 POETRY , THE ANTENNAE IN
Edward E. Hale	PERSON	, Jr 174 PRESIDENTS , LIVES OF THE
Charles W.	PERSON	French 269 PSYCHOLOGY , SIDE PATHS OF E. B. Titchener 324 READING AND EDUCATION 101 REALISM , ALLOTROPY OF
George Merriam Hyde 231 ROSSETTI	PERSON	,
CHRISTINA	PERSON	G 37 SCIENCE , POPULAR , CHAPTERS OF
A. E. Dolbear	PERSON	176 SEAMEN , ENGLISH , IN THE XVI .

		CENTURY ...
W. H. Carruth	PERSON	341 SHAKESPEARE , A NEW BOOK ON
Edward E. Hale	PERSON	, Jr 13 SOCIAL PROGRESS IN ENGLAND
Arthur B. Woodford	PERSON	15 SOCIAL SUBJECTS , RECENT BOOKS ON
C. R. Henderson	PERSON	177 SOPHOCLES TO IBSEN , FROM 203 SPECTRAL PUBLISHER , THE
John Albee 261 STEVENSON	PERSON	,
ROBERT Louis	PERSON	3 SUMMER SCHOOL , THE 313 TlLDEN , BlGELOW 's LlFE OF 291 TRANSLATION , NEGLECTED ART OF 201 UNIVERSITIES , GREAT , STUDIES OF
B. A. Hinsdale	PERSON	294 WOMAN 'S PART IN DEVELOPMENT OF CULTURE .


Merton L. Miller	PERSON	.

		323 COMMUNICATIONS .

		NEW YORK TOPICS .


Arthur Stedman American Authors ' Guild	ORGANIZATION	, The .

		Craven L. Belts 232 '' American Authors ' '' English .

		G. L. C. .

		.

		263 Authors ' Guild , The Utility of an .

		A Western Author 263 `` Axe '' and `` Spunky '' in Dialect .


Henry M. Bowden 136 Browning	PERSON	's Optimism , So-Called .


W. N. G.	PERSON	.

		290 Classical Conference at
Ann Arbor	PERSON	, The .


Josiah R. Smith	PERSON	248
College Standing	ORGANIZATION	in
Iowa	LOCATION	.

		/ .

		H. T. Main .

		.

		1 03
Dialect Dictionary	ORGANIZATION	, An English .

		Benj .

		Ide Wheeler 105 Dialect in the
United States	LOCATION	.


Alexander L. Bon	PERSON	- durant 104
Dialect Study	ORGANIZATION	in
America	LOCATION	.


E. W. Hopkins	PERSON	.

		.

		136 English Literature in American Libraries .


F. I. Carpenter	PERSON	7 English Literature Teaching , A Suggestion on .


Hiram M. Stanley	PERSON	233 Greek Drama at
Washburn College	ORGANIZATION	.


Bertha E. Lovewell	PERSON	233 Greek Lyric Poetry , The Antiquity of .


William Cranston Lawton	PERSON	... ' 315 Humanities , The , and
College Education	ORGANIZATION	.


M. Brass Thomas	PERSON	135 27 , 59 , 91 , 124 , 157 , 185 , 219 ''
Herr	PERSON	''
Bjornson	PERSON	.


Albert E. Egge	PERSON	... 104 Humanities , The , and the Sciences .


Frederic L. Luqueer	PERSON	169
Lafayette	LOCATION	and
Mirabeau	ORGANIZATION	.

		D.
L. Shorey	PERSON	... 71
Lafayette	LOCATION	and Mirabeau , Once More .

		H. von Hoist 136
Leipzig	LOCATION	,
University Life	ORGANIZATION	at .


Ellen C. Hinsdale	PERSON	.

		220 Libraries ,
Departmental	ORGANIZATION	.


Aksel G. S. Josephson	PERSON	42 `` Literary Study , The Aims of . ''

		Oscar
Lovell Triggs	PERSON	203 ''
Mirabeau	PERSON	and the French Revolution . ''

		H. von Hoist 41 '' Missionary Question '' in
China	LOCATION	, The .


William Harper	PERSON	. '

		289 '' Nonsense Verses '' in the Schoolroom .

		Dinah Sturgis 72 Poet Too Little Known ,
A. Mary J. Reid	PERSON	.

		.

		104
Rome	LOCATION	and
Chicago	LOCATION	.


Samuel Willard	PERSON	... 170 Science in Education , The Claims of .


Henry S. Carhart	PERSON	262 Shakespearian Plays at
Chicago Theatres	ORGANIZATION	.


W. M. P. 337 Translator	PERSON	, A Murderous .


Herman S. Piatt	PERSON	.

		.

		72 Unknown Tongues , The Perilous Use of .


W. H. Johnson	PERSON	7 INDEX .

		v. MISCELLANEOUS .

		Americanisms , Dr.
Fitzedward Hall	PERSON	on ... ''
Barbara Freitchie	PERSON	, '' a Letter from
Whittier	LOCATION	on
Blackie	LOCATION	, Prof.
J. S.	PERSON	,
Death of Canfield	ORGANIZATION	,
James H.	PERSON	, President
Ohio University	ORGANIZATION	.


Columbia	ORGANIZATION	, Dr. Low 's Gift to Copyright Bill , Covert Amendment to the
Crerar Library	ORGANIZATION	,
The Dana	LOCATION	,
James	PERSON	D wight English and
American College Students	ORGANIZATION	.

		Gayarre '' ,
Charles E	ORGANIZATION	.

		A
Grolier Club	ORGANIZATION	's Exhibition of
Bookbindings Hake	PERSON	, Dr.
Thomas G.	PERSON	, Death of
January	DATE	.

		Poem by
John Vance Cheney	PERSON	.

		Lord , Dr.
John	PERSON	,
Death of Martineau	ORGANIZATION	,
James	PERSON	, Ninetieth Birthday of ... '' Nonsense Verses '' in Public Schools ... '' -LRB- Edipus Rex '' at
Beloit	LOCATION	College ANNOUNCEMENTS OF SPRING BOOKS ,
1895	DATE	.

		.

		BRIEFS ON NEW BOOKS jB BRIEFER MENTION ` aS LITERARY NOTES afflj TOPICS IN LEADING PERIODICALS ... , J | i LISTS OF NEW BOOKS .

		249
Oxford School	ORGANIZATION	of English Literature , ''
Saturday 28	DATE	Review `` on 28 186
Perkins	PERSON	, Professor
W. R.	PERSON	, Death of 92 305 '' Poor
Richard	PERSON	's Almanac , '' Facsimile Edition of 60 289
Rawlinson	PERSON	, Sir
Henry	PERSON	, Death of 186 158
Rossetti	PERSON	,
Christina	PERSON	, The Passing of .

		Poem by 221
Katharine Lee Bates	PERSON	135 261
Rossetti	PERSON	,
Miss	LOCATION	, Tributes to 69 61
